url,title,area,salary,company_type,requirements,company_name
https://msearch.51job.com/jobs/hefei/132758434.html?jobtype=0_0&rc=03,大数据分析师,合肥,0.8-1.6万/月,民营公司,本科 | 2年,新东网科技有限公司
https://msearch.51job.com/jobs/hefei/130694847.html?jobtype=0_0&rc=03,数据分析师,合肥-高新区,6-9千/月,民营公司,本科 | 2年,合肥中科光博量子科技有限公司
https://msearch.51job.com/jobs/hefei/127409691.html?jobtype=0_0&rc=03,数据分析师,合肥,5-8千/月,民营公司,本科 | 1年,安徽富驰信息技术有限公司
https://msearch.51job.com/jobs/hefei/131959976.html?jobtype=0_0&rc=03,数据分析师,合肥-高新区,1-1.5万/月,上市公司,本科 | 3-4年,杭州海康威视数字技术股份有限公司
https://msearch.51job.com/jobs/hefei/129540446.html?jobtype=0_0&rc=03,数据分析师,合肥-滨湖新区,6-8千/月,民营公司,本科 | 1年,安徽跨球国际贸易有限公司
https://msearch.51job.com/jobs/hefei/129060717.html?jobtype=0_0&rc=03,数据分析师,合肥-蜀山区,7-9千/月,民营公司,本科 | 1年,安徽蓝科信息科技有限公司
https://msearch.51job.com/jobs/hefei/129192230.html?jobtype=0_0&rc=03,高级数据分析师,合肥-高新区,1.5-3万/月,上市公司,本科 | 5-7年,华米科技
https://msearch.51job.com/jobs/hefei/133384551.html?jobtype=0_0&rc=03,人力资源部-数据分析师-合肥,合肥-蜀山区,0.9-1.4万/月,上市公司,本科 | 2年,科大讯飞股份有限公司
https://msearch.51job.com/jobs/shenzhen/131987146.html?jobtype=0_0&rc=03,运营数据分析师,合肥-经开区,1.2-1.8万/月,民营公司,本科 | 2年,深圳瑞识智能科技有限公司
https://msearch.51job.com/jobs/hefei/122077213.html?jobtype=0_0&rc=03,数据分析师,合肥,0.8-1.6万/月,民营公司,本科 | 3-4年,美林数据技术股份有限公司
https://msearch.51job.com/jobs/hefei/129070023.html?jobtype=0_0&rc=03,数据分析师,合肥-庐阳区,4-5.5千/月,民营公司,大专 | 无需经验,安徽语禾品牌管理有限公司
https://msearch.51job.com/jobs/hefei/124697617.html?jobtype=0_1&rc=03,8k大数据分析师（应届岗位）,北京,0.8-1.5万/月,推广民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/hefei/126069938.html?jobtype=0_0&rc=03,数据分析师,合肥-蜀山区,0.8-1万/月,上市公司,本科 | 3-4年,瑞庭网络技术（上海）有限公司合肥分公司
https://msearch.51job.com/jobs/hefei/128953588.html?jobtype=0_0&rc=03,数据分析师,合肥-蜀山区,0.6-1.2万/月,民营公司,本科 | 1年,北京瑞尼尔技术有限公司
https://msearch.51job.com/jobs/hefei/132437650.html?jobtype=0_0&rc=03,声像资料电子数据分析师,合肥-蜀山区,5-8千/月,民营公司,本科 | 3-4年,安徽龙图司法鉴定中心
https://msearch.51job.com/jobs/hefei/121813243.html?jobtype=0_0&rc=03,数据处理工程师,合肥-包河区,4.5-9千/月,民营公司,大专 | 1年,合肥熠星测量仪器有限公司
https://msearch.51job.com/jobs/hefei/127928661.html?jobtype=0_0&rc=03,数据分析专员（电商类）,合肥-经开区,0.5-1万/月,民营公司,本科 | 2年,上海竹棠贸易有限公司
https://msearch.51job.com/jobs/hefei/131692128.html?jobtype=0_0&rc=03,商品专员/商品数据分析,合肥,5-7千/月,民营公司,大专 | 2年,凡人优品
https://msearch.51job.com/jobs/hefei/130084974.html?jobtype=0_0&rc=03,数据分析,合肥-瑶海区,6-8千/月,民营公司,本科 | 1年,合肥徽了商贸有限公司
https://msearch.51job.com/jobs/hefei/131667190.html?jobtype=0_0&rc=03,数据标注实习生,合肥-蜀山区,2-3千/月,合资,本科 | 1年,贵州科讯慧黔信息科技有限公司
https://msearch.51job.com/jobs/hefei/133441425.html?jobtype=0_0&rc=03,数据分析工程师-讯飞数码-合肥,合肥-高新区,1.4-2万/月,民营公司,本科 | 3-4年,安徽讯飞皆成软件技术有限公司
https://msearch.51job.com/jobs/hefei/126921805.html?jobtype=0_0&rc=03,业务数据分析员,合肥,4-5千/月,民营公司,本科 | 1年,安徽省才莱商贸有限公司
https://msearch.51job.com/jobs/hefei/122877721.html?jobtype=0_0&rc=03,数据分析和开发工程师,合肥-蜀山区,1.2-2万/月,民营公司,本科 | 1年,安徽瑞信软件有限公司
https://msearch.51job.com/jobs/hefei/129208422.html?jobtype=0_0&rc=03,高新区数据处理员X,合肥-高新区,3-5千/月,民营公司,大专 | 无需经验,安徽佰泰金融服务外包有限公司
https://msearch.51job.com/jobs/hefei/127592517.html?jobtype=0_0&rc=03,商品专员,合肥-瑶海区,4-6千/月,民营公司,大专 | 1年,合肥永协商贸有限公司
https://msearch.51job.com/jobs/hefei/129454532.html?jobtype=0_0&rc=03,数据分析专员,合肥-高新区,4.5-6千/月,民营公司,大专 | 无需经验,安徽环城科技有限公司
https://msearch.51job.com/jobs/hefei/133457515.html?jobtype=0_0&rc=03,半导体车间运营&数据分析——合肥,合肥,6-8千/月,外资（欧美）,本科 | 无需经验,埃地沃兹贸易（上海）有限公司
https://msearch.51job.com/jobs/hefei/123468946.html?jobtype=0_0&rc=03,程序专员-医学,合肥,6-8千/月,外资（非欧美）,本科 | 1年,李氏大药厂控股有限公司
https://msearch.51job.com/jobs/hefei/126676141.html?jobtype=0_0&rc=03,数据分析专员 (MJ001615),合肥-滨湖新区,4-6千/月,民营公司,大专 | 2年,合肥钱大妈生鲜食品有限公司
https://msearch.51job.com/jobs/hefei/123706226.html?jobtype=0_0&rc=03,质量数据分析,合肥,6-8千/月,民营公司,本科 | 无需经验,合肥美亚光电技术股份有限公司
https://msearch.51job.com/jobs/hefei/126255895.html?jobtype=0_0&rc=03,数据分析专员,合肥-包河区,4-6千/月,民营公司,大专 | 1年,黄山市超港食品有限公司
https://msearch.51job.com/jobs/chongqing/123685604.html?jobtype=0_0&rc=03,数据分析师（重庆）,重庆,4-7千/月,民营公司,本科 | 1年,智器云南京信息科技有限公司
https://msearch.51job.com/jobs/chongqing/129148656.html?jobtype=0_0&rc=03,数据分析师,重庆-璧山区,4-6千/月,民营公司,本科 | 1年,重庆享哆味餐饮管理有限公司
https://msearch.51job.com/jobs/chongqing/122355837.html?jobtype=0_0&rc=03,数据分析师,重庆-江北区,0.6-1.1万/月,民营公司,本科 | 2年,佰聆数据股份有限公司
https://msearch.51job.com/jobs/chongqing/130671063.html?jobtype=0_0&rc=03,数据分析师(城市研究重庆),重庆-渝北区,5-8千/月,民营公司,本科 | 2年,上海克而瑞信息技术有限公司
https://msearch.51job.com/jobs/chongqing/94791640.html?jobtype=0_0&rc=03,环保数据分析师,重庆-渝北区,4-8千/月,民营公司,大专,重庆广睿达科技有限公司
https://msearch.51job.com/jobs/chongqing/132669483.html?jobtype=0_0&rc=03,数据分析师,重庆,6-8千/月,民营公司,大专 | 1年,重庆瀚卓档案服务有限公司
https://msearch.51job.com/jobs/tianjin/115821846.html?jobtype=0_0&rc=03,BI工程师/数据分析师（天津）,天津-西青区,0.8-1.2万/月,民营公司,本科 | 2年,谷川联行有限公司
https://msearch.51job.com/jobs/tianjin/125603361.html?jobtype=0_0&rc=03,数据分析师,天津-东丽区,1-1.5万/月,民营公司,本科 | 3-4年,佰聆数据股份有限公司
https://msearch.51job.com/jobs/tianjin/128357193.html?jobtype=0_0&rc=03,数据分析师,天津,0.8-1.5万/月,民营公司,本科 | 3-4年,字节跳动
https://msearch.51job.com/jobs/tianjin/133595885.html?jobtype=0_0&rc=03,数据分析师,天津,5-9千/月,外资（欧美）,本科 | 3-4年,渣打环球商业服务有限公司
https://msearch.51job.com/jobs/tianjin/131782918.html?jobtype=0_0&rc=03,数据分析师,天津-河东区,0.8-2万/月,民营公司,本科 | 3-4年,箱信（天津）国际货运代理有限公司
https://msearch.51job.com/jobs/tianjin/126388130.html?jobtype=0_0&rc=03,数据分析师,天津-西青区,5-8千/月,民营公司,本科 | 无需经验,天津卓漫科技有限公司
https://msearch.51job.com/jobs/tianjin/133034702.html?jobtype=0_0&rc=03,数据分析师(J11439),天津-和平区,2-2.5万/月,民营公司,本科 | 3-4年,快助（天津）科技有限公司
https://msearch.51job.com/jobs/tianjin/124375906.html?jobtype=0_1&rc=03,8K电气自动化/大数据分析师,北京,0.8-1.5万/月,推广民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/tianjin/132947812.html?jobtype=0_0&rc=03,大数据分析师,天津-西青区,0.8-1万/月,上市公司,本科 | 2年,厦门市美亚柏科信息股份有限公司天津分公司
https://msearch.51job.com/jobs/tianjin/128275200.html?jobtype=0_0&rc=03,数据分析师,天津-南开区,4-6千/月,民营公司,大专 | 3-4年,天津市大美威莎贸易有限公司
https://msearch.51job.com/jobs/tianjin/132666634.html?jobtype=0_0&rc=03,数据分析师(J12477),天津,1-1.5万/月,合资,本科 | 3-4年,微医控股（浙江）有限公司
https://msearch.51job.com/jobs/tianjin/118699658.html?jobtype=0_0&rc=03,数据分析师,天津-东丽区,1-1.5万/月,民营公司,本科 | 3-4年,中讯志远（武汉）科技有限公司
https://msearch.51job.com/jobs/chongqing/133614887.html?jobtype=0_0&rc=03,运营数据分析师,重庆-南岸区,1-1.5万/月,上市公司,本科 | 1年,山东泰盈科技有限公司重庆分公司
https://msearch.51job.com/jobs/chongqing/133593742.html?jobtype=0_0&rc=03,大数据分析师/双休,重庆-江北区,4.5-7千/月,民营公司,大专 | 1年,重庆鑫森焱科技有限公司
https://msearch.51job.com/jobs/chongqing/133432873.html?jobtype=0_0&rc=03,数据分析师,重庆-渝北区,1-1.2万/月,民营公司,大专 | 3-4年,重庆趣待科技发展有限公司
https://msearch.51job.com/jobs/chongqing/131739570.html?jobtype=0_0&rc=03,数据分析师,重庆-九龙坡区,4.5-8千/月,民营公司,大专 | 无需经验,重庆安鑫动科技有限公司
https://msearch.51job.com/jobs/chongqing/133299265.html?jobtype=0_0&rc=03,数据分析师（数据分析主管）,重庆-渝中区,5-7千/月,民营公司,本科 | 3-4年,重庆劲浪体育
https://msearch.51job.com/jobs/tianjin/133624912.html?jobtype=0_0&rc=03,视频分析及数据恢复技术,天津-南开区,4-8千/月,民营公司,本科 | 无需经验,广东锐博人力资源服务有限公司
https://msearch.51job.com/jobs/tianjin/125498865.html?jobtype=0_0&rc=03,数据标注专员,天津-津南区,4.5-6千/月,民营公司,大专 | 无需经验,北京聘多多科技有限公司
https://msearch.51job.com/jobs/tianjin/128543045.html?jobtype=0_0&rc=03,MK-零售运营实习生（数据分析方向）,天津,3-5千/月,外资（欧美）,大专 | 1年,MICHAEL KORS
https://msearch.51job.com/jobs/tianjin/133114881.html?jobtype=0_0&rc=03,数据服务,天津-滨海新区,0.8-1.6万/月,民营公司,大专 | 1年,天津精采潜龙科技有限公司
https://msearch.51job.com/jobs/tianjin/128307955.html?jobtype=0_0&rc=03,数据分析员岗（腾讯PCG全资子公司）,天津-滨海新区,0.7-1.5万/月,民营公司,本科 | 1年,深圳市腾讯计算机系统有限公司
https://msearch.51job.com/jobs/tianjin/133499459.html?jobtype=0_0&rc=03,上市公司 大平台 锻炼机会丰富 收获成长 收获成就,天津-北辰区,0.6-1.2万/月,上市公司,本科 | 无需经验,天津链家宝业房地产经纪有限公司辰昌道店
https://msearch.51job.com/jobs/tianjin/133375846.html?jobtype=0_0&rc=03,日企费用数据分析,天津,6-8千/月,民营公司,本科 | 1年,天津市甄智协尔企业管理咨询有限公司
https://msearch.51job.com/jobs/tianjin/133346168.html?jobtype=0_0&rc=03,天津仓数据分析,天津-津南区,4-6千/月,上市公司,大专 | 2年,申通快递有限公司
https://msearch.51job.com/jobs/tianjin/128526589.html?jobtype=0_0&rc=03,数据应用管理(J12924),天津,1-1.5万/月,民营公司,大专 | 5-7年,天津红日药业股份有限公司
https://msearch.51job.com/jobs/tianjin/132298001.html?jobtype=0_0&rc=03,数据分析计划员,天津,4-5千/月,外资（欧美）,本科 | 2年,伍尔特(天津)电子有限公司
https://msearch.51job.com/jobs/tianjin/117679884.html?jobtype=0_0&rc=03,数据分析专员,天津-武清区,4-5千/月,合资,本科 | 1年,优诺（天津）服装有限公司
https://msearch.51job.com/jobs/tianjin/128826940.html?jobtype=0_0&rc=03,天津数据分析,天津-和平区,0.5-1万/月,上市公司,大专 | 2年,南京迈特望科技股份有限公司
https://msearch.51job.com/jobs/chongqing/115606265.html?jobtype=0_0&rc=03,数据分析师,重庆-九龙坡区,5.5-8千/月,民营公司,本科 | 2年,国家卫健委医患体验研究基地数据技术中心
https://msearch.51job.com/jobs/chongqing/117220122.html?jobtype=0_0&rc=03,监测数据分析师,重庆-渝北区,6-8千/月,民营公司,大专,重庆南地科技开发有限公司
https://msearch.51job.com/jobs/chongqing/83514398.html?jobtype=0_0&rc=03,数据分析师,重庆,6-8千/月,民营公司,本科 | 3-4年,博拉网络股份有限公司
https://msearch.51job.com/jobs/chongqing/125990151.html?jobtype=0_0&rc=03,数据运营分析师,重庆-渝中区,0.8-1万/月,上市公司,本科 | 3-4年,安居客重庆分公司
https://msearch.51job.com/jobs/chongqing/131668874.html?jobtype=0_0&rc=03,东风小康-数据分析师,重庆-沙坪坝区,5-6.5千/月,上市公司,本科 | 2年,重庆小康工业集团股份有限公司
https://msearch.51job.com/jobs/chongqing/125640603.html?jobtype=0_0&rc=03,医学影像数据分析师,重庆-渝中区,1.5-2.5万/月,国企,本科 | 3-4年,中电通商数字技术（上海）有限公司
https://msearch.51job.com/jobs/chongqing/128790690.html?jobtype=0_0&rc=03,数据分析师,重庆-渝北区,0.7-1.2万/月,民营公司,本科 | 3-4年,重庆闹海房江湖信息科技有限公司
https://msearch.51job.com/jobs/chongqing/130060716.html?jobtype=0_0&rc=03,数据分析师助理,重庆-渝中区,6-8千/月,民营公司,本科 | 2年,重庆润捷盛安信息科技有限公司
https://msearch.51job.com/jobs/chongqing/126884996.html?jobtype=0_0&rc=03,数据分析师,重庆,0.5-1万/月,民营公司,大专 | 无需经验,重庆凡事好科技有限公司
https://msearch.51job.com/jobs/chongqing/131430941.html?jobtype=0_0&rc=03,数据分析师/双休,重庆-江北区,6-8千/月,民营公司,大专 | 无需经验,重庆鑫森焱科技有限公司
https://msearch.51job.com/jobs/chongqing/132476905.html?jobtype=0_0&rc=03,数据分析师,重庆-江北区,4.5-6千/月,上市公司,本科 | 2年,中国平安人寿保险股份有限公司重庆市江北支公司
https://msearch.51job.com/jobs/chongqing/129319983.html?jobtype=0_0&rc=03,数据分析师助理,重庆-南岸区,4.5-6千/月,民营公司,本科 | 1年,重庆星玺云科技有限公司
https://msearch.51job.com/jobs/chongqing/130151818.html?jobtype=0_0&rc=03,数据分析师+双休+7800月,重庆-江北区,0.7-1.1万/月,上市公司,大专 | 无需经验,中国平安人寿保险股份有限公司重庆市江北支公司五里店营业部
https://msearch.51job.com/jobs/chongqing/130596793.html?jobtype=0_0&rc=03,数据分析师/双休/11000月,重庆-江北区,0.7-1.1万/月,上市公司,大专 | 无需经验,中国平安人寿保险股份有限公司重庆市江北支公司五里店营业部
https://msearch.51job.com/jobs/tianjin/119810306.html?jobtype=0_0&rc=03,数值模拟、海洋数据处理及可视化应用相关专业,天津,0.8-1.2万/月,民营公司,本科 | 无需经验,海域海岛环境科技研究院（天津）有限公司
https://msearch.51job.com/jobs/tianjin/132098254.html?jobtype=0_0&rc=03,系统专员,天津-西青区,5-8千/月,合资,本科 | 1年,中国大冢制药有限公司
https://msearch.51job.com/jobs/tianjin/131535138.html?jobtype=0_0&rc=03,数据分析工程师,天津,1.5-2万/月,民营公司,本科 | 3-4年,安徽问天量子科技股份有限公司
https://msearch.51job.com/jobs/tianjin/128661731.html?jobtype=0_0&rc=03,数据工程师(J12941),天津-武清区,2-2.5万/月,上市公司,本科 | 3-4年,天津红日药业股份有限公司（总部）
https://msearch.51job.com/jobs/tianjin/133042716.html?jobtype=0_1&rc=03,数据分析专家,通辽,40-50万/年,推广上市公司,博士 | 无需经验,梅花生物科技集团股份有限公司
https://msearch.51job.com/jobs/tianjin/115522451.html?jobtype=0_0&rc=03,媒介数据分析专员,天津-东丽区,5-8千/月,国企,本科 | 2年,未来电视有限公司
https://msearch.51job.com/jobs/tianjin/129603488.html?jobtype=0_0&rc=03,数据分析工程师（AI方向）,天津-南开区,0.8-1.2万/月,外资（非欧美）,硕士 | 2年,英业达集团(天津)电子技术有限公司
https://msearch.51job.com/jobs/chongqing/121354535.html?jobtype=0_0&rc=03,商业数据分析师,重庆-渝中区,0.6-1万/月,民营公司,本科 | 3-4年,重庆鸿巨网络科技有限公司
https://msearch.51job.com/jobs/chongqing/133519622.html?jobtype=0_0&rc=03,数据分析师,重庆-渝北区,4.5-6千/月,民营公司,本科 | 1年,北京市京师（重庆）律师事务所
https://msearch.51job.com/jobs/chongqing/133335956.html?jobtype=0_0&rc=03,数据分析师,重庆,0.8-1万/月,上市公司,本科 | 1年,重庆闹海房江湖信息科技有限公司
https://msearch.51job.com/jobs/chongqing/128478831.html?jobtype=0_0&rc=03,数据分析师,重庆-南岸区,6-8千/月,民营公司,大专 | 2年,重庆谊品弘渝科技有限公司
https://msearch.51job.com/jobs/chongqing/132992769.html?jobtype=0_0&rc=03,风险数据分析师,重庆-江北区,1.5-2万/月,外资（非欧美）,本科 | 3-4年,重庆市崇天小额贷款有限公司
https://msearch.51job.com/jobs/chongqing/131944909.html?jobtype=0_0&rc=03,业务数据分析师（资管投诉）(J10260),重庆-渝北区,0.8-1.5万/月,民营公司,本科 | 3-4年,珠海信盟科技发展有限公司
https://msearch.51job.com/jobs/chongqing/133053565.html?jobtype=0_0&rc=03,数据分析师,重庆-渝北区,1.5-2.5万/月,民营公司,本科 | 5-7年,深圳市华云中盛科技股份有限公司
https://msearch.51job.com/jobs/chongqing/132124640.html?jobtype=0_0&rc=03,数据分析师,重庆-九龙坡区,3-5千/月,民营公司,本科 | 1年,重庆人人居实业有限公司
